country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",30-05-2025 02:00:00,26.071318,91.87488,PM2.5,3,96,54
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",30-05-2025 02:00:00,26.071318,91.87488,NO2,1,8,4
India,Assam,Guwahati,"IITG, Guwahati - PCBA",30-05-2025 02:00:00,26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",30-05-2025 02:00:00,26.10887,91.589544,NO2,14,40,18
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",30-05-2025 02:00:00,11.654054,92.734055,CO,10,16,11
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-05-2025 02:00:00,13.204880,79.097889,NO2,19,22,21
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-05-2025 02:00:00,13.204880,79.097889,NH3,5,7,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-05-2025 02:00:00,13.204880,79.097889,SO2,10,17,13
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-05-2025 02:00:00,13.204880,79.097889,OZONE,22,43,31
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",30-05-2025 02:00:00,14.465052,78.824187,CO,10,22,11
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",30-05-2025 02:00:00,16.9872867,81.7363176,NH3,2,3,2
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",30-05-2025 02:00:00,26.11442,85.39813,OZONE,14,48,29
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",30-05-2025 02:00:00,26.1403345,85.3650192,PM2.5,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",30-05-2025 02:00:00,26.1403345,85.3650192,OZONE,4,16,10
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",30-05-2025 02:00:00,25.586562,85.043586,PM10,45,83,61
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",30-05-2025 02:00:00,25.592539,85.227158,PM10,48,180,103
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",30-05-2025 02:00:00,25.610369,85.132568,SO2,24,27,26
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",30-05-2025 02:00:00,25.610369,85.132568,OZONE,56,60,59
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",30-05-2025 02:00:00,26.80365,84.51954,NH3,6,11,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",30-05-2025 02:00:00,25.251013,86.989001,PM10,1,70,16
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",30-05-2025 02:00:00,25.251013,86.989001,OZONE,10,49,17
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",30-05-2025 02:00:00,25.265194,87.012947,CO,28,69,48
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",30-05-2025 02:00:00,25.204762,85.514960,PM10,NA,NA,NA
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",30-05-2025 02:00:00,25.204762,85.514960,NH3,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",30-05-2025 02:00:00,25.567520,83.966379,PM2.5,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",30-05-2025 02:00:00,25.567520,83.966379,PM10,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",30-05-2025 02:00:00,27.308328,84.531742,OZONE,10,47,23
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",30-05-2025 02:00:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",30-05-2025 02:00:00,25.376776,86.471523,NO2,4,5,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB",30-05-2025 02:00:00,25.376776,86.471523,OZONE,2,12,4
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",30-05-2025 02:00:00,26.11442,85.39813,PM2.5,15,77,46
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",30-05-2025 02:00:00,11.654054,92.734055,NO2,8,34,24
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",30-05-2025 02:00:00,21.258815,81.578979,CO,20,36,25
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",30-05-2025 02:00:00,21.258815,81.578979,OZONE,3,22,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-05-2025 02:00:00,21.219665,81.630094,SO2,5,9,7
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",30-05-2025 02:00:00,21.371751,81.664929,NO2,8,13,10
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",30-05-2025 02:00:00,21.371751,81.664929,OZONE,5,23,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",30-05-2025 02:00:00,22.06631475,83.33820077,PM10,19,97,48
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",30-05-2025 02:00:00,22.06631475,83.33820077,SO2,5,9,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",30-05-2025 02:00:00,22.06631475,83.33820077,OZONE,4,64,17
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-05-2025 02:00:00,28.815329,77.153010,PM2.5,65,305,145
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-05-2025 02:00:00,28.815329,77.153010,NO2,21,78,37
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-05-2025 02:00:00,28.815329,77.153010,OZONE,6,99,30
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",30-05-2025 02:00:00,28.656756,77.227234,NH3,6,10,8
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",30-05-2025 02:00:00,28.656756,77.227234,CO,46,88,64
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-05-2025 02:00:00,28.7500499,77.1112615,PM2.5,40,171,83
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-05-2025 02:00:00,28.7500499,77.1112615,CO,29,45,38
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-05-2025 02:00:00,28.498571,77.264840,NO2,26,57,40
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-05-2025 02:00:00,28.498571,77.264840,SO2,6,86,13
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-05-2025 02:00:00,28.498571,77.264840,CO,17,129,50
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",30-05-2025 02:00:00,28.5710274,77.0719006,PM2.5,65,203,103
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",30-05-2025 02:00:00,28.5710274,77.0719006,SO2,8,27,15
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",30-05-2025 02:00:00,28.5627763,77.1180053,NO2,31,124,61
India,Bihar,Patna,"Muradpur, Patna - BSPCB",30-05-2025 02:00:00,25.619651,85.147382,OZONE,6,39,14
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-05-2025 02:00:00,25.599486,85.113666,NH3,8,10,9
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",30-05-2025 02:00:00,25.599486,85.113666,CO,2,26,11
India,Bihar,Patna,"Samanpura, Patna - BSPCB",30-05-2025 02:00:00,25.596727,85.085624,PM10,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB",30-05-2025 02:00:00,25.596727,85.085624,NO2,36,51,44
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",30-05-2025 02:00:00,25.366336,87.117468,NO2,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",30-05-2025 02:00:00,25.03280,85.41948,CO,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-05-2025 02:00:00,25.892357,86.590325,PM2.5,2,62,17
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-05-2025 02:00:00,25.892357,86.590325,NO2,4,8,7
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30-05-2025 02:00:00,30.719859,76.738637,PM2.5,27,103,63
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-05-2025 02:00:00,21.194815,81.314770,CO,11,24,18
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-05-2025 02:00:00,21.194815,81.314770,OZONE,23,74,45
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-05-2025 02:00:00,21.185571,81.343175,NO2,15,24,21
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-05-2025 02:00:00,21.185571,81.343175,CO,47,50,49
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",30-05-2025 02:00:00,21.224231,81.408350,PM10,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",30-05-2025 02:00:00,21.224231,81.408350,NO2,NA,NA,NA
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",30-05-2025 02:00:00,22.08815,82.13737,SO2,12,17,15
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-05-2025 02:00:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",30-05-2025 02:00:00,25.859655,85.77944,SO2,12,46,28
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",30-05-2025 02:00:00,26.2271665,84.3570427,OZONE,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-05-2025 02:00:00,30.735567,76.775714,CO,26,101,70
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-05-2025 02:00:00,30.735567,76.775714,OZONE,45,262,128
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30-05-2025 02:00:00,30.751462,76.762879,NO2,14,103,42
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30-05-2025 02:00:00,30.751462,76.762879,CO,12,73,40
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",30-05-2025 02:00:00,28.647622,77.3158090,SO2,21,36,29
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",30-05-2025 02:00:00,28.647622,77.3158090,CO,38,102,93
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",30-05-2025 02:00:00,28.695381,77.181665,SO2,13,28,19
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",30-05-2025 02:00:00,28.695381,77.181665,OZONE,7,164,44
India,Delhi,Delhi,"Bawana, Delhi - DPCC",30-05-2025 02:00:00,28.776200,77.051074,OZONE,10,303,301
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-05-2025 02:00:00,28.7256504,77.2011573,PM10,NA,NA,NA
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-05-2025 02:00:00,28.7256504,77.2011573,CO,32,61,44
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-05-2025 02:00:00,28.6811736,77.3025234,CO,50,94,76
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",30-05-2025 02:00:00,28.732820,77.170633,PM10,48,466,214
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",30-05-2025 02:00:00,28.580280,77.233829,NH3,13,17,15
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",30-05-2025 02:00:00,28.5918245,77.2273074,PM10,90,174,117
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",30-05-2025 02:00:00,28.5918245,77.2273074,OZONE,14,296,72
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",30-05-2025 02:00:00,28.611281,77.237738,NO2,19,104,52
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",30-05-2025 02:00:00,28.611281,77.237738,CO,31,64,49
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",30-05-2025 02:00:00,28.636429,77.201067,OZONE,8,320,304
India,Delhi,Delhi,"Mundka, Delhi - DPCC",30-05-2025 02:00:00,28.684678,77.076574,CO,8,34,22
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",30-05-2025 02:00:00,28.570173,76.933762,SO2,6,16,11
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",30-05-2025 02:00:00,22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",30-05-2025 02:00:00,22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",30-05-2025 02:00:00,22.348441,82.549611,PM10,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",30-05-2025 02:00:00,22.348441,82.549611,NO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",30-05-2025 02:00:00,22.1910172,83.5197009,OZONE,NA,NA,NA
India,Delhi,Delhi,"Pusa, Delhi - DPCC",30-05-2025 02:00:00,28.639652,77.146275,NH3,2,7,5
India,Delhi,Delhi,"Pusa, Delhi - DPCC",30-05-2025 02:00:00,28.639652,77.146275,SO2,2,7,4
India,Delhi,Delhi,"Pusa, Delhi - DPCC",30-05-2025 02:00:00,28.639652,77.146275,CO,2,122,37
India,Delhi,Delhi,"Pusa, Delhi - DPCC",30-05-2025 02:00:00,28.639652,77.146275,OZONE,6,82,24
India,Delhi,Delhi,"Pusa, Delhi - IMD",30-05-2025 02:00:00,28.636110,77.173332,PM2.5,2,260,101
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",30-05-2025 02:00:00,28.563262,77.186937,NH3,5,11,8
India,Delhi,Delhi,"Rohini, Delhi - DPCC",30-05-2025 02:00:00,28.732528,77.119920,PM10,119,432,171
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",30-05-2025 02:00:00,28.6514781,77.1473105,NO2,53,179,95
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",30-05-2025 02:00:00,28.6514781,77.1473105,SO2,2,52,19
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",30-05-2025 02:00:00,28.5504249,77.2159377,NH3,11,16,15
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",30-05-2025 02:00:00,28.422681,77.148944,NO2,11,27,17
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",30-05-2025 02:00:00,34.066206,74.819820,PM10,28,88,51
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",30-05-2025 02:00:00,23.80569,86.44268,OZONE,13,31,17
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",30-05-2025 02:00:00,23.707909,86.414670,PM10,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",30-05-2025 02:00:00,23.707909,86.414670,NH3,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",30-05-2025 02:00:00,23.707909,86.414670,SO2,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",30-05-2025 02:00:00,16.172806,75.659694,PM2.5,33,35,34
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",30-05-2025 02:00:00,23.076793,72.627874,NO2,8,13,9
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",30-05-2025 02:00:00,23.076793,72.627874,SO2,1,2,2
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",30-05-2025 02:00:00,23.076793,72.627874,OZONE,22,321,93
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",30-05-2025 02:00:00,23.043070,72.562968,NO2,60,112,91
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",30-05-2025 02:00:00,23.043070,72.562968,OZONE,4,48,18
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",30-05-2025 02:00:00,21.613267,73.010555,PM2.5,21,61,38
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",30-05-2025 02:00:00,23.163798,72.677768,NH3,3,92,9
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",30-05-2025 02:00:00,23.163798,72.677768,SO2,7,27,21
India,Delhi,Delhi,"Narela, Delhi - DPCC",30-05-2025 02:00:00,28.822836,77.101981,OZONE,15,43,22
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-05-2025 02:00:00,28.567890,77.250515,NH3,2,5,4
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-05-2025 02:00:00,28.567890,77.250515,CO,3,28,14
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",30-05-2025 02:00:00,28.6573814,77.1585447,CO,9,63,34
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",30-05-2025 02:00:00,28.6573814,77.1585447,OZONE,9,256,30
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",30-05-2025 02:00:00,28.530785,77.271255,PM10,104,414,159
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",30-05-2025 02:00:00,28.530785,77.271255,OZONE,6,238,82
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",30-05-2025 02:00:00,22.977134,72.553024,PM2.5,47,301,132
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",30-05-2025 02:00:00,22.977134,72.553024,SO2,13,32,20
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",30-05-2025 02:00:00,23.002657,72.591912,PM2.5,17,66,42
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-05-2025 02:00:00,23.016834,72.625775,NO2,33,134,57
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-05-2025 02:00:00,23.016834,72.625775,CO,2,20,8
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",30-05-2025 02:00:00,23.041137,72.456691,PM10,29,129,74
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",30-05-2025 02:00:00,23.041137,72.456691,NH3,NA,NA,NA
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",30-05-2025 02:00:00,23.221714,72.654328,SO2,2,5,3
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",30-05-2025 02:00:00,20.362421,72.918013,PM2.5,49,82,64
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",30-05-2025 02:00:00,20.362421,72.918013,NO2,14,14,14
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",30-05-2025 02:00:00,22.969611,72.643500,NO2,21,31,30
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-05-2025 02:00:00,28.531346,77.190156,NO2,14,80,37
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-05-2025 02:00:00,28.531346,77.190156,SO2,4,15,11
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",30-05-2025 02:00:00,28.699793,77.165453,PM10,135,403,208
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",30-05-2025 02:00:00,23.163798,72.677768,OZONE,7,49,23
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",30-05-2025 02:00:00,23.243639,72.68994,PM10,NA,NA,NA
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",30-05-2025 02:00:00,23.243639,72.68994,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,12.951913,77.539784,PM2.5,16,51,23
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,12.951913,77.539784,PM10,24,77,34
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,12.938539,77.590100,PM10,12,28,21
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",30-05-2025 02:00:00,12.21041,76.37376,CO,3,20,11
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",30-05-2025 02:00:00,13.940000,75.555917,PM2.5,21,41,34
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",30-05-2025 02:00:00,13.940000,75.555917,PM10,30,58,49
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",30-05-2025 02:00:00,13.940000,75.555917,CO,13,33,29
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",30-05-2025 02:00:00,16.802639,75.722694,PM10,46,48,47
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",30-05-2025 02:00:00,16.7602,77.1428,PM2.5,13,50,28
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",30-05-2025 02:00:00,11.875000,75.373200,SO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",30-05-2025 02:00:00,11.875000,75.373200,CO,18,20,19
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",30-05-2025 02:00:00,11.875000,75.373200,OZONE,27,29,27
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",30-05-2025 02:00:00,12.921418,77.502466,PM10,9,41,22
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",30-05-2025 02:00:00,12.921418,77.502466,NO2,18,19,19
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",30-05-2025 02:00:00,12.990328,77.5431385,CO,19,48,31
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",30-05-2025 02:00:00,13.0246342,77.5080115,PM10,52,63,58
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",30-05-2025 02:00:00,13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",30-05-2025 02:00:00,12.917348,77.622813,PM2.5,15,38,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",30-05-2025 02:00:00,12.917348,77.622813,PM10,41,173,102
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",30-05-2025 02:00:00,13.428828,77.731418,PM10,NA,NA,NA
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",30-05-2025 02:00:00,13.428828,77.731418,NO2,16,24,20
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",30-05-2025 02:00:00,22.76726,75.88710,PM2.5,50,54,52
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",30-05-2025 02:00:00,23.163174,79.973061,NO2,33,55,42
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",30-05-2025 02:00:00,23.163174,79.973061,SO2,15,20,18
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",30-05-2025 02:00:00,23.142888,79.916147,NH3,3,3,3
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",30-05-2025 02:00:00,23.142888,79.916147,OZONE,39,94,54
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",30-05-2025 02:00:00,23.168606,79.932247,NO2,24,50,36
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",30-05-2025 02:00:00,23.168606,79.932247,SO2,8,25,14
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",30-05-2025 02:00:00,23.168606,79.932247,CO,40,94,70
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",30-05-2025 02:00:00,8.8787,76.6073,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",30-05-2025 02:00:00,8.8787,76.6073,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",30-05-2025 02:00:00,8.5149093,76.9435879,OZONE,11,17,14
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",30-05-2025 02:00:00,10.532400,76.215900,NO2,6,7,7
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",30-05-2025 02:00:00,23.264759,77.381568,CO,15,38,28
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-05-2025 02:00:00,23.210494,77.425409,NO2,8,22,12
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",30-05-2025 02:00:00,26.200388,78.147714,PM10,45,190,90
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",30-05-2025 02:00:00,26.200388,78.147714,NH3,3,3,3
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",30-05-2025 02:00:00,22.7289,75.8076,OZONE,2,9,6
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",30-05-2025 02:00:00,22.4310,75.5213,PM10,56,113,77
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",30-05-2025 02:00:00,22.4310,75.5213,CO,12,48,33
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",30-05-2025 02:00:00,22.7524,75.8872,NO2,2,2,2
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",30-05-2025 02:00:00,22.7524,75.8872,NH3,NA,NA,NA
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",30-05-2025 02:00:00,22.7524,75.8872,CO,24,32,28
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,12.938539,77.590100,NO2,5,27,13
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,12.938539,77.590100,NH3,1,2,2
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",30-05-2025 02:00:00,12.920984,77.584908,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",30-05-2025 02:00:00,12.7816279,77.6299145,CO,36,38,36
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",30-05-2025 02:00:00,13.003872,77.664217,OZONE,27,28,27
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",30-05-2025 02:00:00,13.0270199,77.494094,NH3,4,5,5
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-05-2025 02:00:00,23.210494,77.425409,OZONE,43,101,72
